order_number,product_key,customer_key,price,quantity,sales_amount,order_date,shipment_date,due_date
SO60466,13,11502,35,1,35,19-06-2013,26-06-2013,01-07-2013
SO60466,253,11502,24,1,24,19-06-2013,26-06-2013,01-07-2013
SO60466,254,11502,24,1,24,19-06-2013,26-06-2013,01-07-2013
SO60466,23,11502,50,1,50,19-06-2013,26-06-2013,01-07-2013
SO60466,24,11502,50,1,50,19-06-2013,26-06-2013,01-07-2013
SO60466,25,11502,50,1,50,19-06-2013,26-06-2013,01-07-2013
SO60467,380,2840,769,1,769,19-06-2013,26-06-2013,01-07-2013
SO60467,327,2840,30,1,30,19-06-2013,26-06-2013,01-07-2013
SO60468,378,6628,769,1,769,19-06-2013,26-06-2013,01-07-2013
SO60468,319,6628,5,1,5,19-06-2013,26-06-2013,01-07-2013
SO60468,327,6628,30,1,30,19-06-2013,26-06-2013,01-07-2013
SO60468,11,6628,35,1,35,19-06-2013,26-06-2013,01-07-2013
SO60468,12,6628,35,1,35,19-06-2013,26-06-2013,01-07-2013
SO60468,13,6628,35,1,35,19-06-2013,26-06-2013,01-07-2013
SO60469,320,129,4,1,4,19-06-2013,26-06-2013,01-07-2013
SO60469,17,129,50,1,50,19-06-2013,26-06-2013,01-07-2013
SO60469,18,129,50,1,50,19-06-2013,26-06-2013,01-07-2013
SO60469,19,129,50,1,50,19-06-2013,26-06-2013,01-07-2013
SO60470,329,16567,21,1,21,19-06-2013,26-06-2013,01-07-2013
SO60470,320,16567,4,1,4,19-06-2013,26-06-2013,01-07-2013
SO60470,271,16567,2,1,2,19-06-2013,26-06-2013,01-07-2013
SO60471,320,16410,4,1,4,19-06-2013,26-06-2013,01-07-2013
SO60471,329,16410,21,1,21,19-06-2013,26-06-2013,01-07-2013
SO60471,11,16410,35,1,35,19-06-2013,26-06-2013,01-07-2013
SO60471,12,16410,35,1,35,19-06-2013,26-06-2013,01-07-2013
SO60471,13,16410,35,1,35,19-06-2013,26-06-2013,01-07-2013
SO60472,320,14173,4,1,4,19-06-2013,26-06-2013,01-07-2013
SO60472,331,14173,33,1,33,19-06-2013,26-06-2013,01-07-2013
SO60472,255,14173,24,1,24,19-06-2013,26-06-2013,01-07-2013
SO60472,256,14173,24,1,24,19-06-2013,26-06-2013,01-07-2013
SO60472,3,14173,35,1,35,19-06-2013,26-06-2013,01-07-2013
SO60472,4,14173,35,1,35,19-06-2013,26-06-2013,01-07-2013
SO60472,5,14173,35,1,35,19-06-2013,26-06-2013,01-07-2013
SO60473,331,288,33,1,33,19-06-2013,26-06-2013,01-07-2013
SO60474,327,7412,30,1,30,19-06-2013,26-06-2013,01-07-2013
SO60474,319,7412,5,1,5,19-06-2013,26-06-2013,01-07-2013
SO60475,269,5668,10,1,10,19-06-2013,26-06-2013,01-07-2013
SO60476,269,11352,10,1,10,19-06-2013,26-06-2013,01-07-2013
SO60476,268,11352,5,1,5,19-06-2013,26-06-2013,01-07-2013
SO60476,278,11352,55,1,55,19-06-2013,26-06-2013,01-07-2013
SO60477,267,8713,70,1,70,19-06-2013,26-06-2013,01-07-2013
SO60477,20,8713,50,1,50,19-06-2013,26-06-2013,01-07-2013
SO60477,21,8713,50,1,50,19-06-2013,26-06-2013,01-07-2013
SO60477,22,8713,50,1,50,19-06-2013,26-06-2013,01-07-2013
SO60478,267,785,70,1,70,19-06-2013,26-06-2013,01-07-2013
SO60479,266,9764,70,1,70,19-06-2013,26-06-2013,01-07-2013
SO60479,282,9764,54,1,54,19-06-2013,26-06-2013,01-07-2013
SO60480,319,12085,5,1,5,19-06-2013,26-06-2013,01-07-2013
SO60480,3,12085,35,1,35,19-06-2013,26-06-2013,01-07-2013
SO60480,4,12085,35,1,35,19-06-2013,26-06-2013,01-07-2013
SO60480,5,12085,35,1,35,19-06-2013,26-06-2013,01-07-2013
SO60481,319,4972,5,1,5,19-06-2013,26-06-2013,01-07-2013
SO60481,6,4972,35,1,35,19-06-2013,26-06-2013,01-07-2013
SO60481,7,4972,35,1,35,19-06-2013,26-06-2013,01-07-2013
SO60481,8,4972,35,1,35,19-06-2013,26-06-2013,01-07-2013
SO60482,276,2894,22,1,22,19-06-2013,26-06-2013,01-07-2013
SO60483,319,3610,5,1,5,19-06-2013,26-06-2013,01-07-2013
SO60484,276,3826,22,1,22,19-06-2013,26-06-2013,01-07-2013
SO60484,268,3826,5,1,5,19-06-2013,26-06-2013,01-07-2013
SO60484,269,3826,10,1,10,19-06-2013,26-06-2013,01-07-2013
SO60484,253,3826,24,1,24,19-06-2013,26-06-2013,01-07-2013
SO60484,254,3826,24,1,24,19-06-2013,26-06-2013,01-07-2013
SO60485,320,9148,4,1,4,19-06-2013,26-06-2013,01-07-2013
SO60485,330,9148,25,1,25,19-06-2013,26-06-2013,01-07-2013
SO60485,273,9148,9,1,9,19-06-2013,26-06-2013,01-07-2013
SO60486,328,6187,35,1,35,19-06-2013,26-06-2013,01-07-2013
SO60486,3,6187,35,1,35,19-06-2013,26-06-2013,01-07-2013
SO60486,4,6187,35,1,35,19-06-2013,26-06-2013,01-07-2013
SO60486,5,6187,35,1,35,19-06-2013,26-06-2013,01-07-2013
SO60487,329,437,21,1,21,19-06-2013,26-06-2013,01-07-2013
SO60487,320,437,4,1,4,19-06-2013,26-06-2013,01-07-2013
SO60487,271,437,2,1,2,19-06-2013,26-06-2013,01-07-2013
SO60488,321,6214,5,1,5,19-06-2013,26-06-2013,01-07-2013
SO60488,17,6214,50,1,50,19-06-2013,26-06-2013,01-07-2013
SO60488,18,6214,50,1,50,19-06-2013,26-06-2013,01-07-2013
SO60488,19,6214,50,1,50,19-06-2013,26-06-2013,01-07-2013
SO60489,321,14521,5,1,5,19-06-2013,26-06-2013,01-07-2013
SO60489,3,14521,35,1,35,19-06-2013,26-06-2013,01-07-2013
SO60489,4,14521,35,1,35,19-06-2013,26-06-2013,01-07-2013
SO60489,5,14521,35,1,35,19-06-2013,26-06-2013,01-07-2013
SO60489,23,14521,50,1,50,19-06-2013,26-06-2013,01-07-2013
SO60489,24,14521,50,1,50,19-06-2013,26-06-2013,01-07-2013
SO60489,25,14521,50,1,50,19-06-2013,26-06-2013,01-07-2013
SO60489,257,14521,24,1,24,19-06-2013,26-06-2013,01-07-2013
SO60489,258,14521,24,1,24,19-06-2013,26-06-2013,01-07-2013
SO60490,23,1260,50,1,50,19-06-2013,26-06-2013,01-07-2013
SO60490,24,1260,50,1,50,19-06-2013,26-06-2013,01-07-2013
SO60490,25,1260,50,1,50,19-06-2013,26-06-2013,01-07-2013
SO60490,14,1260,9,1,9,19-06-2013,26-06-2013,01-07-2013
SO60490,15,1260,9,1,9,19-06-2013,26-06-2013,01-07-2013
SO60490,16,1260,9,1,9,19-06-2013,26-06-2013,01-07-2013
SO60491,373,6262,1701,1,1701,19-06-2013,26-06-2013,01-07-2013
SO60491,320,6262,4,1,4,19-06-2013,26-06-2013,01-07-2013
SO60491,330,6262,25,1,25,19-06-2013,26-06-2013,01-07-2013
SO60491,6,6262,35,1,35,19-06-2013,26-06-2013,01-07-2013
SO60491,7,6262,35,1,35,19-06-2013,26-06-2013,01-07-2013
SO60491,8,6262,35,1,35,19-06-2013,26-06-2013,01-07-2013
SO60492,149,925,2295,1,2295,19-06-2013,26-06-2013,01-07-2013
SO60492,150,925,2295,1,2295,19-06-2013,26-06-2013,01-07-2013
SO60492,268,925,5,1,5,19-06-2013,26-06-2013,01-07-2013
SO60492,269,925,10,1,10,19-06-2013,26-06-2013,01-07-2013
SO60492,14,925,9,1,9,19-06-2013,26-06-2013,01-07-2013
SO60492,15,925,9,1,9,19-06-2013,26-06-2013,01-07-2013
SO60492,16,925,9,1,9,19-06-2013,26-06-2013,01-07-2013
SO60493,151,3607,2295,1,2295,19-06-2013,26-06-2013,01-07-2013
SO60493,152,3607,2295,1,2295,19-06-2013,26-06-2013,01-07-2013
SO60493,276,3607,22,1,22,19-06-2013,26-06-2013,01-07-2013
SO60493,269,3607,10,1,10,19-06-2013,26-06-2013,01-07-2013
SO60493,268,3607,5,1,5,19-06-2013,26-06-2013,01-07-2013
SO60494,143,2469,2320,1,2320,19-06-2013,26-06-2013,01-07-2013
SO60494,144,2469,2320,1,2320,19-06-2013,26-06-2013,01-07-2013
SO60494,319,2469,5,1,5,19-06-2013,26-06-2013,01-07-2013
SO60494,328,2469,35,1,35,19-06-2013,26-06-2013,01-07-2013
SO60494,11,2469,35,1,35,19-06-2013,26-06-2013,01-07-2013
SO60494,12,2469,35,1,35,19-06-2013,26-06-2013,01-07-2013
SO60494,13,2469,35,1,35,19-06-2013,26-06-2013,01-07-2013
SO60494,17,2469,50,1,50,19-06-2013,26-06-2013,01-07-2013
SO60494,18,2469,50,1,50,19-06-2013,26-06-2013,01-07-2013
SO60494,19,2469,50,1,50,19-06-2013,26-06-2013,01-07-2013
SO60495,153,2488,2295,1,2295,19-06-2013,26-06-2013,01-07-2013
SO60495,154,2488,2295,1,2295,19-06-2013,26-06-2013,01-07-2013
SO60495,276,2488,22,1,22,19-06-2013,26-06-2013,01-07-2013
SO60495,6,2488,35,1,35,19-06-2013,26-06-2013,01-07-2013
SO60495,7,2488,35,1,35,19-06-2013,26-06-2013,01-07-2013
SO60495,8,2488,35,1,35,19-06-2013,26-06-2013,01-07-2013
SO60496,145,926,2320,1,2320,19-06-2013,26-06-2013,01-07-2013
SO60496,146,926,2320,1,2320,19-06-2013,26-06-2013,01-07-2013
SO60496,269,926,10,1,10,19-06-2013,26-06-2013,01-07-2013
SO60496,268,926,5,1,5,19-06-2013,26-06-2013,01-07-2013
SO60496,278,926,55,1,55,19-06-2013,26-06-2013,01-07-2013
SO60497,147,940,2320,1,2320,19-06-2013,26-06-2013,01-07-2013
SO60497,148,940,2320,1,2320,19-06-2013,26-06-2013,01-07-2013
SO60497,269,940,10,1,10,19-06-2013,26-06-2013,01-07-2013
SO60497,268,940,5,1,5,19-06-2013,26-06-2013,01-07-2013
SO60497,264,940,64,1,64,19-06-2013,26-06-2013,01-07-2013
SO60498,147,2447,2320,1,2320,19-06-2013,26-06-2013,01-07-2013
SO60498,148,2447,2320,1,2320,19-06-2013,26-06-2013,01-07-2013
SO60498,328,2447,35,1,35,19-06-2013,26-06-2013,01-07-2013
SO60499,363,15942,742,1,742,19-06-2013,26-06-2013,01-07-2013
SO60499,3,15942,35,1,35,19-06-2013,26-06-2013,01-07-2013
SO60499,4,15942,35,1,35,19-06-2013,26-06-2013,01-07-2013
SO60499,5,15942,35,1,35,19-06-2013,26-06-2013,01-07-2013
SO60500,374,8600,1701,1,1701,19-06-2013,26-06-2013,01-07-2013
SO60501,166,9240,2443,1,2443,19-06-2013,26-06-2013,01-07-2013
SO60501,167,9240,2443,1,2443,19-06-2013,26-06-2013,01-07-2013
SO60501,331,9240,33,1,33,19-06-2013,26-06-2013,01-07-2013
SO60501,320,9240,4,1,4,19-06-2013,26-06-2013,01-07-2013
SO60501,3,9240,35,1,35,19-06-2013,26-06-2013,01-07-2013
SO60501,4,9240,35,1,35,19-06-2013,26-06-2013,01-07-2013
SO60501,5,9240,35,1,35,19-06-2013,26-06-2013,01-07-2013
SO60502,166,8975,2443,1,2443,19-06-2013,26-06-2013,01-07-2013
SO60502,167,8975,2443,1,2443,19-06-2013,26-06-2013,01-07-2013
SO60503,375,16366,540,1,540,19-06-2013,26-06-2013,01-07-2013
SO60503,270,16366,9,1,9,19-06-2013,26-06-2013,01-07-2013
SO60503,268,16366,5,1,5,19-06-2013,26-06-2013,01-07-2013
SO60503,11,16366,35,1,35,19-06-2013,26-06-2013,01-07-2013
SO60503,12,16366,35,1,35,19-06-2013,26-06-2013,01-07-2013
SO60503,13,16366,35,1,35,19-06-2013,26-06-2013,01-07-2013
SO60504,178,14122,1120,1,1120,19-06-2013,26-06-2013,01-07-2013
SO60504,179,14122,1120,1,1120,19-06-2013,26-06-2013,01-07-2013
SO60504,11,14122,35,1,35,19-06-2013,26-06-2013,01-07-2013
SO60504,12,14122,35,1,35,19-06-2013,26-06-2013,01-07-2013
SO60504,13,14122,35,1,35,19-06-2013,26-06-2013,01-07-2013
SO60505,143,2091,2320,1,2320,19-06-2013,26-06-2013,01-07-2013
SO60505,144,2091,2320,1,2320,19-06-2013,26-06-2013,01-07-2013
SO60505,276,2091,22,1,22,19-06-2013,26-06-2013,01-07-2013
SO60505,271,2091,2,1,2,19-06-2013,26-06-2013,01-07-2013
SO60506,390,1244,540,1,540,19-06-2013,26-06-2013,01-07-2013
SO60507,355,14430,2384,1,2384,19-06-2013,26-06-2013,01-07-2013
SO60507,14,14430,9,1,9,19-06-2013,26-06-2013,01-07-2013
SO60507,15,14430,9,1,9,19-06-2013,26-06-2013,01-07-2013
SO60507,16,14430,9,1,9,19-06-2013,26-06-2013,01-07-2013
SO60508,14,1090,9,1,9,19-06-2013,26-06-2013,01-07-2013
SO60508,15,1090,9,1,9,19-06-2013,26-06-2013,01-07-2013
SO60508,16,1090,9,1,9,19-06-2013,26-06-2013,01-07-2013
SO60508,367,1090,2384,1,2384,19-06-2013,26-06-2013,01-07-2013
SO60509,397,10614,540,1,540,19-06-2013,26-06-2013,01-07-2013
SO60509,329,10614,21,1,21,19-06-2013,26-06-2013,01-07-2013
SO60510,396,12152,540,1,540,19-06-2013,26-06-2013,01-07-2013
SO60510,268,12152,5,1,5,19-06-2013,26-06-2013,01-07-2013
SO60510,270,12152,9,1,9,19-06-2013,26-06-2013,01-07-2013
SO60510,280,12152,54,1,54,19-06-2013,26-06-2013,01-07-2013
SO60511,395,11272,540,1,540,19-06-2013,26-06-2013,01-07-2013
SO60511,268,11272,5,1,5,19-06-2013,26-06-2013,01-07-2013
SO60511,270,11272,9,1,9,19-06-2013,26-06-2013,01-07-2013
SO60511,14,11272,9,1,9,19-06-2013,26-06-2013,01-07-2013
SO60511,15,11272,9,1,9,19-06-2013,26-06-2013,01-07-2013
SO60511,16,11272,9,1,9,19-06-2013,26-06-2013,01-07-2013
SO60511,23,11272,50,1,50,19-06-2013,26-06-2013,01-07-2013
SO60511,24,11272,50,1,50,19-06-2013,26-06-2013,01-07-2013
SO60511,25,11272,50,1,50,19-06-2013,26-06-2013,01-07-2013
SO60512,178,10324,1120,1,1120,19-06-2013,26-06-2013,01-07-2013
SO60512,179,10324,1120,1,1120,19-06-2013,26-06-2013,01-07-2013
SO60513,174,9305,1120,1,1120,19-06-2013,26-06-2013,01-07-2013
SO60513,175,9305,1120,1,1120,19-06-2013,26-06-2013,01-07-2013
SO60513,23,9305,50,1,50,19-06-2013,26-06-2013,01-07-2013
SO60513,24,9305,50,1,50,19-06-2013,26-06-2013,01-07-2013
SO60513,25,9305,50,1,50,19-06-2013,26-06-2013,01-07-2013
SO60514,178,9311,1120,1,1120,19-06-2013,26-06-2013,01-07-2013
SO60514,179,9311,1120,1,1120,19-06-2013,26-06-2013,01-07-2013
SO60514,320,9311,4,1,4,19-06-2013,26-06-2013,01-07-2013
SO60514,330,9311,25,1,25,19-06-2013,26-06-2013,01-07-2013
SO60515,397,11616,540,1,540,19-06-2013,26-06-2013,01-07-2013
SO60516,375,15849,540,1,540,19-06-2013,26-06-2013,01-07-2013
SO60516,268,15849,5,1,5,19-06-2013,26-06-2013,01-07-2013
SO60516,270,15849,9,1,9,19-06-2013,26-06-2013,01-07-2013
SO60516,279,15849,54,1,54,19-06-2013,26-06-2013,01-07-2013
SO60517,364,2264,2384,1,2384,19-06-2013,26-06-2013,01-07-2013
SO60517,268,2264,5,1,5,19-06-2013,26-06-2013,01-07-2013
SO60517,270,2264,9,1,9,19-06-2013,26-06-2013,01-07-2013
SO60517,11,2264,35,1,35,19-06-2013,26-06-2013,01-07-2013
SO60517,12,2264,35,1,35,19-06-2013,26-06-2013,01-07-2013
SO60517,13,2264,35,1,35,19-06-2013,26-06-2013,01-07-2013
SO60517,20,2264,50,1,50,19-06-2013,26-06-2013,01-07-2013
SO60517,21,2264,50,1,50,19-06-2013,26-06-2013,01-07-2013
SO60517,22,2264,50,1,50,19-06-2013,26-06-2013,01-07-2013
SO60518,355,454,2384,1,2384,19-06-2013,26-06-2013,01-07-2013
SO60518,6,454,35,1,35,19-06-2013,26-06-2013,01-07-2013
SO60518,7,454,35,1,35,19-06-2013,26-06-2013,01-07-2013
SO60518,8,454,35,1,35,19-06-2013,26-06-2013,01-07-2013
SO60519,149,4689,2295,1,2295,20-06-2013,27-06-2013,02-07-2013
SO60519,150,4689,2295,1,2295,20-06-2013,27-06-2013,02-07-2013
SO60519,14,4689,9,1,9,20-06-2013,27-06-2013,02-07-2013
SO60519,15,4689,9,1,9,20-06-2013,27-06-2013,02-07-2013
SO60519,16,4689,9,1,9,20-06-2013,27-06-2013,02-07-2013
SO60519,3,4689,35,1,35,20-06-2013,27-06-2013,02-07-2013
SO60519,4,4689,35,1,35,20-06-2013,27-06-2013,02-07-2013
SO60519,5,4689,35,1,35,20-06-2013,27-06-2013,02-07-2013
SO60520,151,3775,2295,1,2295,20-06-2013,27-06-2013,02-07-2013
SO60520,152,3775,2295,1,2295,20-06-2013,27-06-2013,02-07-2013
SO60521,153,2576,2295,1,2295,20-06-2013,27-06-2013,02-07-2013
SO60521,154,2576,2295,1,2295,20-06-2013,27-06-2013,02-07-2013
SO60521,269,2576,10,1,10,20-06-2013,27-06-2013,02-07-2013
SO60521,268,2576,5,1,5,20-06-2013,27-06-2013,02-07-2013
SO60521,6,2576,35,1,35,20-06-2013,27-06-2013,02-07-2013
SO60521,7,2576,35,1,35,20-06-2013,27-06-2013,02-07-2013
SO60521,8,2576,35,1,35,20-06-2013,27-06-2013,02-07-2013
SO60521,280,2576,54,1,54,20-06-2013,27-06-2013,02-07-2013
SO60522,274,1414,120,1,120,20-06-2013,27-06-2013,02-07-2013
SO60523,330,4767,25,1,25,20-06-2013,27-06-2013,02-07-2013
SO60523,271,4767,2,1,2,20-06-2013,27-06-2013,02-07-2013
SO60524,330,4605,25,1,25,20-06-2013,27-06-2013,02-07-2013
SO60524,271,4605,2,1,2,20-06-2013,27-06-2013,02-07-2013
SO60525,321,12014,5,1,5,20-06-2013,27-06-2013,02-07-2013
SO60525,275,12014,8,1,8,20-06-2013,27-06-2013,02-07-2013
SO60526,20,3315,50,1,50,20-06-2013,27-06-2013,02-07-2013
SO60526,21,3315,50,1,50,20-06-2013,27-06-2013,02-07-2013
SO60526,22,3315,50,1,50,20-06-2013,27-06-2013,02-07-2013
SO60526,14,3315,9,1,9,20-06-2013,27-06-2013,02-07-2013
SO60526,15,3315,9,1,9,20-06-2013,27-06-2013,02-07-2013
SO60526,16,3315,9,1,9,20-06-2013,27-06-2013,02-07-2013
SO60527,14,7292,9,1,9,20-06-2013,27-06-2013,02-07-2013
SO60527,15,7292,9,1,9,20-06-2013,27-06-2013,02-07-2013
SO60527,16,7292,9,1,9,20-06-2013,27-06-2013,02-07-2013
SO60528,151,4688,2295,1,2295,20-06-2013,27-06-2013,02-07-2013
SO60528,152,4688,2295,1,2295,20-06-2013,27-06-2013,02-07-2013
SO60528,269,4688,10,1,10,20-06-2013,27-06-2013,02-07-2013
SO60529,372,14444,1701,1,1701,20-06-2013,27-06-2013,02-07-2013
SO60529,20,14444,50,1,50,20-06-2013,27-06-2013,02-07-2013
SO60529,21,14444,50,1,50,20-06-2013,27-06-2013,02-07-2013
SO60529,22,14444,50,1,50,20-06-2013,27-06-2013,02-07-2013
SO60530,386,3991,565,1,565,20-06-2013,27-06-2013,02-07-2013
SO60530,276,3991,22,1,22,20-06-2013,27-06-2013,02-07-2013
SO60530,275,3991,8,1,8,20-06-2013,27-06-2013,02-07-2013
SO60531,271,92,2,1,2,20-06-2013,27-06-2013,02-07-2013
SO60532,331,14183,33,1,33,20-06-2013,27-06-2013,02-07-2013
SO60532,11,14183,35,1,35,20-06-2013,27-06-2013,02-07-2013
SO60532,12,14183,35,1,35,20-06-2013,27-06-2013,02-07-2013
SO60532,13,14183,35,1,35,20-06-2013,27-06-2013,02-07-2013
SO60533,327,12809,30,1,30,20-06-2013,27-06-2013,02-07-2013
SO60534,327,6552,30,1,30,20-06-2013,27-06-2013,02-07-2013
SO60534,319,6552,5,1,5,20-06-2013,27-06-2013,02-07-2013
SO60534,3,6552,35,1,35,20-06-2013,27-06-2013,02-07-2013
SO60534,4,6552,35,1,35,20-06-2013,27-06-2013,02-07-2013
SO60534,5,6552,35,1,35,20-06-2013,27-06-2013,02-07-2013
SO60534,14,6552,9,1,9,20-06-2013,27-06-2013,02-07-2013
SO60534,15,6552,9,1,9,20-06-2013,27-06-2013,02-07-2013
SO60534,16,6552,9,1,9,20-06-2013,27-06-2013,02-07-2013
SO60534,20,6552,50,1,50,20-06-2013,27-06-2013,02-07-2013
SO60534,21,6552,50,1,50,20-06-2013,27-06-2013,02-07-2013
SO60534,22,6552,50,1,50,20-06-2013,27-06-2013,02-07-2013
SO60535,268,2752,5,1,5,20-06-2013,27-06-2013,02-07-2013
SO60535,269,2752,10,1,10,20-06-2013,27-06-2013,02-07-2013
SO60535,282,2752,54,1,54,20-06-2013,27-06-2013,02-07-2013
SO60536,269,9516,10,1,10,20-06-2013,27-06-2013,02-07-2013
SO60536,268,9516,5,1,5,20-06-2013,27-06-2013,02-07-2013
SO60536,11,9516,35,1,35,20-06-2013,27-06-2013,02-07-2013
SO60536,12,9516,35,1,35,20-06-2013,27-06-2013,02-07-2013
SO60536,13,9516,35,1,35,20-06-2013,27-06-2013,02-07-2013
SO60536,253,9516,24,1,24,20-06-2013,27-06-2013,02-07-2013
SO60536,254,9516,24,1,24,20-06-2013,27-06-2013,02-07-2013
SO60537,267,9358,70,1,70,20-06-2013,27-06-2013,02-07-2013
SO60538,269,9760,10,1,10,20-06-2013,27-06-2013,02-07-2013
SO60538,268,9760,5,1,5,20-06-2013,27-06-2013,02-07-2013
SO60538,281,9760,54,1,54,20-06-2013,27-06-2013,02-07-2013
SO60538,14,9760,9,1,9,20-06-2013,27-06-2013,02-07-2013
SO60538,15,9760,9,1,9,20-06-2013,27-06-2013,02-07-2013
SO60538,16,9760,9,1,9,20-06-2013,27-06-2013,02-07-2013
SO60539,268,6493,5,1,5,20-06-2013,27-06-2013,02-07-2013
SO60539,257,6493,24,1,24,20-06-2013,27-06-2013,02-07-2013
SO60539,258,6493,24,1,24,20-06-2013,27-06-2013,02-07-2013
SO60539,278,6493,55,1,55,20-06-2013,27-06-2013,02-07-2013
SO60540,276,9518,22,1,22,20-06-2013,27-06-2013,02-07-2013
SO60540,278,9518,55,1,55,20-06-2013,27-06-2013,02-07-2013
SO60541,330,9802,25,1,25,20-06-2013,27-06-2013,02-07-2013
SO60541,20,9802,50,1,50,20-06-2013,27-06-2013,02-07-2013
SO60541,21,9802,50,1,50,20-06-2013,27-06-2013,02-07-2013
SO60541,22,9802,50,1,50,20-06-2013,27-06-2013,02-07-2013
SO60542,332,9730,29,1,29,20-06-2013,27-06-2013,02-07-2013
SO60542,321,9730,5,1,5,20-06-2013,27-06-2013,02-07-2013
SO60542,11,9730,35,1,35,20-06-2013,27-06-2013,02-07-2013
SO60542,12,9730,35,1,35,20-06-2013,27-06-2013,02-07-2013
SO60542,13,9730,35,1,35,20-06-2013,27-06-2013,02-07-2013
SO60542,14,9730,9,1,9,20-06-2013,27-06-2013,02-07-2013
SO60542,15,9730,9,1,9,20-06-2013,27-06-2013,02-07-2013
SO60542,16,9730,9,1,9,20-06-2013,27-06-2013,02-07-2013
SO60543,320,16956,4,1,4,20-06-2013,27-06-2013,02-07-2013
SO60543,11,16956,35,1,35,20-06-2013,27-06-2013,02-07-2013
SO60543,12,16956,35,1,35,20-06-2013,27-06-2013,02-07-2013
SO60543,13,16956,35,1,35,20-06-2013,27-06-2013,02-07-2013
SO60544,321,14581,5,1,5,20-06-2013,27-06-2013,02-07-2013
SO60544,3,14581,35,1,35,20-06-2013,27-06-2013,02-07-2013
SO60544,4,14581,35,1,35,20-06-2013,27-06-2013,02-07-2013
SO60544,5,14581,35,1,35,20-06-2013,27-06-2013,02-07-2013
SO60545,328,3724,35,1,35,20-06-2013,27-06-2013,02-07-2013
SO60545,319,3724,5,1,5,20-06-2013,27-06-2013,02-07-2013
SO60546,328,854,35,1,35,20-06-2013,27-06-2013,02-07-2013
SO60546,319,854,5,1,5,20-06-2013,27-06-2013,02-07-2013
SO60547,276,6620,22,1,22,20-06-2013,27-06-2013,02-07-2013
SO60547,17,6620,50,1,50,20-06-2013,27-06-2013,02-07-2013
SO60547,18,6620,50,1,50,20-06-2013,27-06-2013,02-07-2013
SO60547,19,6620,50,1,50,20-06-2013,27-06-2013,02-07-2013
SO60548,151,4188,2295,1,2295,20-06-2013,27-06-2013,02-07-2013
SO60548,152,4188,2295,1,2295,20-06-2013,27-06-2013,02-07-2013
SO60548,269,4188,10,1,10,20-06-2013,27-06-2013,02-07-2013
SO60549,145,2887,2320,1,2320,20-06-2013,27-06-2013,02-07-2013
SO60549,146,2887,2320,1,2320,20-06-2013,27-06-2013,02-07-2013
SO60549,3,2887,35,1,35,20-06-2013,27-06-2013,02-07-2013
SO60549,4,2887,35,1,35,20-06-2013,27-06-2013,02-07-2013
SO60549,5,2887,35,1,35,20-06-2013,27-06-2013,02-07-2013
SO60550,151,1452,2295,1,2295,20-06-2013,27-06-2013,02-07-2013
SO60550,152,1452,2295,1,2295,20-06-2013,27-06-2013,02-07-2013
SO60550,269,1452,10,1,10,20-06-2013,27-06-2013,02-07-2013
SO60550,278,1452,55,1,55,20-06-2013,27-06-2013,02-07-2013
SO60550,275,1452,8,1,8,20-06-2013,27-06-2013,02-07-2013
SO60551,151,2443,2295,1,2295,20-06-2013,27-06-2013,02-07-2013
SO60551,152,2443,2295,1,2295,20-06-2013,27-06-2013,02-07-2013
SO60551,276,2443,22,1,22,20-06-2013,27-06-2013,02-07-2013
SO60551,271,2443,2,1,2,20-06-2013,27-06-2013,02-07-2013
SO60552,172,14035,1120,1,1120,20-06-2013,27-06-2013,02-07-2013
SO60552,173,14035,1120,1,1120,20-06-2013,27-06-2013,02-07-2013
SO60552,6,14035,35,1,35,20-06-2013,27-06-2013,02-07-2013
SO60552,7,14035,35,1,35,20-06-2013,27-06-2013,02-07-2013
SO60552,8,14035,35,1,35,20-06-2013,27-06-2013,02-07-2013
SO60552,272,14035,9,1,9,20-06-2013,27-06-2013,02-07-2013
SO60553,387,1242,540,1,540,20-06-2013,27-06-2013,02-07-2013
SO60553,253,1242,24,1,24,20-06-2013,27-06-2013,02-07-2013
SO60553,254,1242,24,1,24,20-06-2013,27-06-2013,02-07-2013
SO60553,326,1242,25,1,25,20-06-2013,27-06-2013,02-07-2013
SO60554,396,11190,540,1,540,20-06-2013,27-06-2013,02-07-2013
SO60554,272,11190,9,1,9,20-06-2013,27-06-2013,02-07-2013
SO60555,172,10328,1120,1,1120,20-06-2013,27-06-2013,02-07-2013
SO60555,173,10328,1120,1,1120,20-06-2013,27-06-2013,02-07-2013
SO60556,176,9191,1120,1,1120,20-06-2013,27-06-2013,02-07-2013
SO60556,177,9191,1120,1,1120,20-06-2013,27-06-2013,02-07-2013
SO60556,330,9191,25,1,25,20-06-2013,27-06-2013,02-07-2013
SO60556,14,9191,9,1,9,20-06-2013,27-06-2013,02-07-2013
SO60556,15,9191,9,1,9,20-06-2013,27-06-2013,02-07-2013
SO60556,16,9191,9,1,9,20-06-2013,27-06-2013,02-07-2013
SO60556,17,9191,50,1,50,20-06-2013,27-06-2013,02-07-2013
SO60556,18,9191,50,1,50,20-06-2013,27-06-2013,02-07-2013
SO60556,19,9191,50,1,50,20-06-2013,27-06-2013,02-07-2013
SO60557,257,6406,24,1,24,20-06-2013,27-06-2013,02-07-2013
SO60557,258,6406,24,1,24,20-06-2013,27-06-2013,02-07-2013
SO60557,371,6406,1701,1,1701,20-06-2013,27-06-2013,02-07-2013
